"시도별(1)","시점",합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,일반의,일반의,일반의,일반의,일반의,일반의,일반의,일반의,일반의,일반의,일반의,일반의,일반의,일반의,일반의,일반의,일반의,일반의,인턴,인턴,인턴,인턴,인턴,인턴,인턴,인턴,인턴,인턴,인턴,인턴,인턴,레지던트,레지던트,레지던트,레지던트,레지던트,레지던트,레지던트,레지던트,레지던트,레지던트,레지던트,레지던트,레지던트,전문의,전문의,전문의,전문의,전문의,전문의,전문의,전문의,전문의,전문의,전문의,전문의,전문의,전문의,전문의,전문의,전문의,전문의
"시도별(1)","시점",전체,상급종합,종합병원,종합병원,종합병원,종합병원,병원,병원,병원,요양병원,요양병원,요양병원,요양병원,의원,의원,의원,보건소 및 보건기관,기타,전체,상급종합,종합병원,종합병원,종합병원,종합병원,병원,병원,병원,요양병원,요양병원,요양병원,요양병원,의원,의원,의원,보건소 및 보건기관,기타,전체,상급종합,종합병원,종합병원,종합병원,종합병원,병원,병원,병원,요양병원,의원,의원,보건소 및 보건기관,전체,상급종합,종합병원,종합병원,종합병원,종합병원,병원,병원,병원,요양병원,요양병원,의원,의원,전체,상급종합,종합병원,종합병원,종합병원,종합병원,병원,병원,병원,요양병원,요양병원,요양병원,요양병원,의원,의원,의원,보건소 및 보건기관,기타
"시도별(1)","시점",소계,소계,소계,500병상 이상,300-499병상,100-299병상,소계,100병상 이상,30-99병상,소계,300병상 이상,100-299병상,30-99병상,소계,병상있음,병상없음,소계,소계,소계,소계,소계,500병상 이상,300-499병상,100-299병상,소계,100병상 이상,30-99병상,소계,300병상 이상,100-299병상,30-99병상,소계,병상있음,병상없음,소계,소계,소계,소계,소계,500병상 이상,300-499병상,100-299병상,소계,100병상 이상,30-99병상,소계,소계,병상없음,소계,소계,소계,소계,500병상 이상,300-499병상,100-299병상,소계,100병상 이상,30-99병상,소계,300병상 이상,소계,병상없음,소계,소계,소계,500병상 이상,300-499병상,100-299병상,소계,100병상 이상,30-99병상,소계,300병상 이상,100-299병상,30-99병상,소계,병상있음,병상없음,소계,소계
"대구","2020",5550,1608,524,218,114,192,771,417,354,248,13,229,6,2371,421,1950,21,7,261,56,12,7,1,4,24,14,10,30,4,25,1,134,10,124,4,1,183,170,13,9,4,-,-,-,-,-,-,-,-,536,437,96,68,28,-,3,-,3,-,-,-,-,4570,945,403,134,81,188,744,403,341,218,9,204,5,2237,411,1826,17,6
"인천","2010",2976,680,442,-,310,132,273,160,113,84,-,56,28,1445,488,957,52,-,206,7,9,-,7,2,5,3,2,26,-,15,11,123,39,84,36,-,114,84,30,-,28,2,-,-,-,-,-,-,-,434,372,59,-,52,7,2,-,2,-,-,1,1,2222,217,344,-,223,121,266,157,109,58,-,41,17,1321,449,872,16,-
"인천","2011",3123,744,464,181,127,156,306,177,129,95,-,72,23,1483,489,994,28,3,209,35,9,1,7,1,7,3,4,24,-,18,6,125,39,86,8,1,86,60,26,24,2,-,-,-,-,-,-,-,-,407,340,62,54,4,4,3,1,2,-,-,2,2,2421,309,367,102,114,151,296,173,123,71,-,54,17,1356,450,906,20,2
"인천","2012",3426,868,537,213,198,126,329,197,132,106,-,88,18,1551,499,1052,33,2,242,41,12,2,7,3,13,5,8,32,-,23,9,123,34,89,21,-,115,93,22,21,1,-,-,-,-,-,-,-,-,411,343,63,55,6,2,3,-,3,-,-,2,2,2658,391,440,135,184,121,313,192,121,74,-,65,9,1426,465,961,12,2
"인천","2013",3590,892,595,229,211,155,350,210,140,127,-,107,20,1584,487,1097,40,2,200,6,7,2,3,2,7,2,5,32,-,24,8,125,35,90,23,-,73,49,24,23,1,-,-,-,-,-,-,-,-,498,417,76,64,8,4,3,-,3,-,-,2,2,2819,420,488,140,199,149,340,208,132,95,-,83,12,1457,452,1005,17,2
"인천","2014",3633,808,679,237,200,242,335,218,117,159,12,127,20,1610,465,1145,40,2,201,5,10,1,6,3,12,4,8,36,-,26,10,117,28,89,19,2,76,48,28,21,2,5,-,-,-,-,-,-,-,503,417,82,67,7,8,2,-,2,-,-,2,2,2853,338,559,148,185,226,321,214,107,123,12,101,10,1491,437,1054,21,-
"인천","2015",3913,1129,601,-,415,186,329,163,166,174,8,136,30,1641,450,1191,36,3,206,15,12,-,11,1,13,5,8,36,2,26,8,116,23,93,13,1,91,86,5,-,2,3,-,-,-,-,-,-,-,497,473,21,-,9,12,3,-,3,-,-,-,-,3119,555,563,-,393,170,313,158,155,138,6,110,22,1525,427,1098,23,2
"인천","2016",4153,1157,643,136,280,227,382,159,223,201,7,170,24,1739,448,1291,28,3,214,24,7,2,4,1,16,7,9,36,1,28,7,123,25,98,8,-,232,213,19,11,3,5,-,-,-,-,-,-,-,342,318,23,3,8,12,1,-,1,-,-,-,-,3365,602,594,120,265,209,365,152,213,165,6,142,17,1616,423,1193,20,3
"인천","2017",4371,1197,652,125,330,197,398,165,233,233,8,199,26,1851,475,1376,29,11,268,63,14,4,6,4,9,5,4,40,3,30,7,127,23,104,11,4,48,41,7,1,3,3,-,-,-,-,-,-,-,467,443,21,5,7,9,3,-,3,-,-,-,-,3588,650,610,115,314,181,386,160,226,193,5,169,19,1724,452,1272,18,7
"인천","2018",4456,1160,729,146,334,249,419,160,259,247,12,218,17,1854,423,1431,34,13,278,64,11,3,5,3,13,5,8,37,2,30,5,129,20,109,18,6,73,57,16,11,2,3,-,-,-,-,-,-,-,440,414,24,8,7,9,-,-,-,-,-,2,2,3665,625,678,124,320,234,406,155,251,210,10,188,12,1723,403,1320,16,7
"인천","2019",4699,1196,757,156,377,224,456,189,267,255,24,213,18,1980,427,1553,34,21,285,52,18,8,8,2,8,7,1,45,7,32,6,135,14,121,21,6,121,114,7,2,2,3,-,-,-,-,-,-,-,395,361,31,13,9,9,3,-,3,-,-,-,-,3898,669,701,133,358,210,445,182,263,210,17,181,12,1845,413,1432,13,15
"인천","2020",4769,1136,794,168,394,232,471,190,281,265,16,231,18,2057,417,1640,24,22,270,37,14,3,8,3,8,6,2,44,5,33,6,149,13,136,11,7,104,84,20,16,1,3,-,-,-,-,-,-,-,380,344,33,15,9,9,3,-,3,-,-,-,-,4015,671,727,134,376,217,460,184,276,221,11,198,12,1908,404,1504,13,15
"광주","2010",2509,669,548,275,21,252,284,123,161,50,10,31,9,945,326,619,12,1,186,46,23,12,-,11,13,4,9,16,4,9,3,85,23,62,3,-,94,68,26,26,-,-,-,-,-,-,-,-,-,427,324,103,103,-,-,-,-,-,-,-,-,-,1802,231,396,134,21,241,271,119,152,34,6,22,6,860,303,557,9,1
"광주","2011",2698,775,565,271,23,271,323,125,198,71,19,47,5,946,315,631,14,4,189,52,20,12,1,7,11,4,7,15,6,8,1,87,26,61,3,1,129,104,25,25,-,-,-,-,-,-,-,-,-,415,316,99,99,-,-,-,-,-,-,-,-,-,1965,303,421,135,22,264,312,121,191,56,13,39,4,859,289,570,11,3
"광주","2012",2803,694,593,272,38,283,414,193,221,95,27,64,4,979,321,658,13,15,201,46,19,14,-,5,16,10,6,23,9,12,2,89,27,62,3,5,109,92,17,17,-,-,-,-,-,-,-,-,-,352,252,100,100,-,-,-,-,-,-,-,-,-,2141,304,457,141,38,278,398,183,215,72,18,52,2,890,294,596,10,10
"광주","2013",2838,661,590,247,40,303,447,213,234,112,21,85,6,1001,339,662,12,15,209,56,19,12,-,7,15,9,6,23,9,13,1,85,27,58,3,8,101,79,22,22,-,-,-,-,-,-,-,-,-,296,219,77,77,-,-,-,-,-,-,-,-,-,2232,307,472,136,40,296,432,204,228,89,12,72,5,916,312,604,9,7
"광주","2014",2880,710,587,223,35,329,412,190,222,138,49,87,2,999,340,659,13,21,198,59,16,11,-,5,5,3,2,24,12,12,-,80,28,52,3,11,100,61,39,39,-,-,-,-,-,-,-,-,-,300,247,53,53,-,-,-,-,-,-,-,-,-,2282,343,479,120,35,324,407,187,220,114,37,75,2,919,312,607,10,10
"광주","2015",2905,630,594,225,37,332,451,233,218,156,70,85,1,1024,327,697,12,38,215,69,12,5,-,7,7,4,3,26,15,10,1,87,29,58,3,11,150,122,28,28,-,-,-,-,-,-,-,-,-,188,124,64,64,-,-,-,-,-,-,-,-,-,2352,315,490,128,37,325,444,229,215,130,55,75,-,937,298,639,9,27
"광주","2016",3071,627,622,232,37,353,497,252,245,197,78,119,-,1051,295,756,10,67,237,70,11,7,-,4,7,5,2,31,17,14,-,87,23,64,2,29,81,74,7,7,-,-,-,-,-,-,-,-,-,236,150,86,86,-,-,-,-,-,-,-,-,-,2517,333,518,132,37,349,490,247,243,166,61,105,-,964,272,692,8,38
"광주","2017",3270,692,624,212,44,368,541,243,298,233,105,126,2,1087,282,805,13,80,283,94,7,6,-,1,13,7,6,43,21,21,1,87,24,63,4,35,222,198,24,24,-,-,-,-,-,-,-,-,-,114,56,58,58,-,-,-,-,-,-,-,-,-,2651,344,535,124,44,367,528,236,292,190,84,105,1,1000,258,742,9,45
"광주","2018",3323,745,605,208,39,358,523,226,297,254,116,136,2,1107,281,826,12,77,313,119,16,14,-,2,10,4,6,38,18,20,-,91,25,66,4,35,68,62,6,6,-,-,-,-,-,-,-,-,-,234,172,62,62,-,-,-,-,-,-,-,-,-,2708,392,521,126,39,356,513,222,291,216,98,116,2,1016,256,760,8,42
"광주","2019",3266,620,617,213,40,364,529,237,292,274,108,155,11,1142,275,867,11,73,269,77,11,9,-,2,10,2,8,39,19,19,1,96,16,80,4,32,92,88,4,4,-,-,-,-,-,-,-,-,-,157,93,64,64,-,-,-,-,-,-,-,-,-,2748,362,538,136,40,362,519,235,284,235,89,136,10,1046,259,787,7,41
"광주","2020",3361,625,644,217,38,389,551,229,322,264,100,151,13,1192,279,913,12,73,226,46,11,7,-,4,12,3,9,35,18,15,2,90,16,74,4,28,134,86,48,48,-,-,-,-,-,-,-,-,-,154,130,24,24,-,-,-,-,-,-,-,-,-,2847,363,561,138,38,385,539,226,313,229,82,136,11,1102,263,839,8,45
"대전","2010",2696,688,588,508,67,13,177,105,72,94,-,71,23,1130,378,752,18,1,172,8,3,2,1,-,9,7,2,22,-,16,6,121,42,79,9,-,141,78,63,63,-,-,-,-,-,-,-,-,-,497,301,196,187,9,-,-,-,-,-,-,-,-,1886,301,326,256,57,13,168,98,70,72,-,55,17,1009,336,673,9,1
"대전","2011",2779,707,603,519,69,15,199,111,88,113,-,97,16,1144,379,765,8,5,167,17,4,3,1,-,5,4,1,30,-,25,5,108,35,73,1,2,116,65,51,51,-,-,-,-,-,-,-,-,-,485,296,189,179,10,-,-,-,-,-,-,-,-,2011,329,359,286,58,15,194,107,87,83,-,72,11,1036,344,692,7,3
"대전","2012",2929,426,887,809,63,15,265,172,93,136,14,106,16,1199,383,816,10,6,202,27,16,15,1,-,9,6,3,35,3,28,4,108,29,79,4,3,103,45,58,58,-,-,-,-,-,-,-,-,-,469,161,308,299,9,-,-,-,-,-,-,-,-,2155,193,505,437,53,15,256,166,90,101,11,78,12,1091,354,737,6,3
"대전","2013",3062,456,916,819,67,30,264,146,118,148,16,116,16,1258,392,866,11,9,182,6,17,15,1,1,9,7,2,32,2,24,6,112,29,83,4,2,49,11,38,38,-,-,-,-,-,-,-,-,-,555,228,327,318,9,-,-,-,-,-,-,-,-,2276,211,534,448,57,29,255,139,116,116,14,92,10,1146,363,783,7,7
"대전","2014",3075,455,957,826,68,63,218,89,129,164,26,117,21,1258,379,879,14,9,198,7,30,23,2,5,6,3,3,30,3,20,7,117,31,86,5,3,50,10,40,38,2,-,-,-,-,-,-,-,-,535,221,314,306,8,-,-,-,-,-,-,-,-,2292,217,573,459,56,58,212,86,126,134,23,97,14,1141,348,793,9,6
"대전","2015",3104,442,960,818,69,73,205,78,127,177,27,129,21,1299,381,918,13,8,224,21,43,36,4,3,5,3,2,33,3,23,7,114,29,85,7,1,150,108,42,42,-,-,-,-,-,-,-,-,-,380,100,280,274,6,-,-,-,-,-,-,-,-,2350,213,595,466,59,70,200,75,125,144,24,106,14,1185,352,833,6,7
"대전","2016",3211,468,1000,742,125,133,192,69,123,198,29,150,19,1335,385,950,11,7,211,16,34,29,3,2,3,1,2,36,3,27,6,118,28,90,3,1,193,142,51,45,6,-,-,-,-,-,-,-,-,358,77,281,253,28,-,-,-,-,-,-,-,-,2449,233,634,415,88,131,189,68,121,162,26,123,13,1217,357,860,8,6
"대전","2017",3341,479,993,735,116,142,230,71,159,206,29,169,8,1416,406,1010,9,8,224,18,41,36,2,3,4,1,3,38,4,32,2,119,27,92,3,1,191,157,34,34,-,-,-,-,-,-,-,-,-,316,50,266,243,23,-,-,-,-,-,-,-,-,2610,254,652,422,91,139,226,70,156,168,25,137,6,1297,379,918,6,7
"대전","2018",3365,477,1010,750,122,138,256,85,171,210,30,172,8,1391,373,1018,13,8,235,46,37,33,1,3,5,2,3,33,3,27,3,106,25,81,6,2,59,15,44,41,3,-,-,-,-,-,-,-,-,431,168,263,237,26,-,-,-,-,-,-,-,-,2640,248,666,439,92,135,251,83,168,177,27,145,5,1285,348,937,7,6
"대전","2019",3440,505,999,738,122,139,278,101,177,211,29,177,5,1428,364,1064,9,10,230,49,26,22,1,3,4,2,2,33,4,27,2,112,24,88,4,2,209,21,188,183,5,-,-,-,-,-,-,-,-,283,160,123,100,23,-,-,-,-,-,-,-,-,2718,275,662,433,93,136,274,99,175,178,25,150,3,1316,340,976,5,8
"대전","2020",3541,516,1034,753,205,76,299,109,190,210,18,187,5,1461,363,1098,10,11,230,24,38,29,7,2,7,1,6,32,3,28,1,122,21,101,4,3,211,166,45,41,4,-,-,-,-,-,-,-,-,299,33,266,242,24,-,-,-,-,-,-,-,-,2801,293,685,441,170,74,292,108,184,178,15,159,4,1339,342,997,6,8
"울산","2010",1237,-,381,331,50,-,223,127,96,39,-,15,24,570,146,424,23,1,121,-,17,17,-,-,7,5,2,13,-,4,9,70,8,62,14,-,33,-,33,33,-,-,-,-,-,-,-,-,-,81,-,81,81,-,-,-,-,-,-,-,-,-,1002,-,250,200,50,-,216,122,94,26,-,11,15,500,138,362,9,1
"울산","2011",1242,-,362,311,51,-,234,129,105,49,-,26,23,587,162,425,8,2,113,-,19,17,2,-,8,6,2,17,-,12,5,66,7,59,3,-,7,-,7,7,-,-,-,-,-,-,-,-,-,88,-,88,88,-,-,-,-,-,-,-,-,-,1034,-,248,199,49,-,226,123,103,32,-,14,18,521,155,366,5,2
"울산","2012",1345,-,390,339,51,-,265,137,128,54,-,31,23,617,164,453,14,5,120,-,17,16,1,-,6,5,1,22,-,15,7,64,8,56,9,2,10,-,10,10,-,-,-,-,-,-,-,-,-,108,-,108,108,-,-,-,-,-,-,-,-,-,1107,-,255,205,50,-,259,132,127,32,-,16,16,553,156,397,5,3
"울산","2013",1397,-,398,340,58,-,303,153,150,66,-,43,23,613,176,437,13,4,114,-,16,14,2,-,11,8,3,19,-,14,5,59,6,53,7,2,3,-,3,3,-,-,-,-,-,-,-,-,-,115,-,115,115,-,-,-,-,-,-,-,-,-,1165,-,264,208,56,-,292,145,147,47,-,29,18,554,170,384,6,2
"울산","2014",1421,-,430,373,57,-,285,169,116,79,5,53,21,616,163,453,8,3,105,-,11,10,1,-,10,9,1,22,-,18,4,58,3,55,3,1,11,-,11,11,-,-,-,-,-,-,-,-,-,120,-,120,120,-,-,-,-,-,-,-,-,-,1185,-,288,232,56,-,275,160,115,57,5,35,17,558,160,398,5,2
"울산","2015",1477,281,181,85,22,74,257,143,114,95,9,63,23,649,160,489,11,3,116,11,7,3,-,4,7,6,1,23,-,20,3,62,3,59,5,1,48,47,1,1,-,-,-,-,-,-,-,-,-,65,54,11,11,-,-,-,-,-,-,-,-,-,1248,169,162,70,22,70,250,137,113,72,9,43,20,587,157,430,6,2
"울산","2016",1593,327,213,92,-,121,245,117,128,100,16,57,27,696,163,533,9,3,104,3,6,1,-,5,6,5,1,27,-,21,6,58,1,57,3,1,22,11,11,11,-,-,-,-,-,-,-,-,-,131,127,4,4,-,-,-,-,-,-,-,-,-,1336,186,192,76,-,116,239,112,127,73,16,36,21,638,162,476,6,2
"울산","2017",1661,328,213,81,-,132,280,136,144,109,20,68,21,715,158,557,13,3,119,6,4,-,-,4,8,7,1,31,3,21,7,61,1,60,8,1,7,7,-,-,-,-,-,-,-,-,-,-,-,134,124,10,10,-,-,-,-,-,-,-,-,-,1401,191,199,71,-,128,272,129,143,78,17,47,14,654,157,497,5,2
"울산","2018",1688,-,578,425,-,153,263,121,142,115,19,80,16,718,154,564,12,2,127,-,31,27,-,4,8,7,1,25,2,19,4,57,2,55,6,-,56,-,56,56,-,-,-,-,-,-,-,-,-,62,-,62,62,-,-,-,-,-,-,-,-,-,1443,-,429,280,-,149,255,114,141,90,17,61,12,661,152,509,6,2
"울산","2019",1678,-,572,409,-,163,253,119,134,116,16,92,8,725,150,575,10,2,106,-,15,10,-,5,6,4,2,28,2,24,2,52,1,51,5,-,37,-,37,37,-,-,-,-,-,-,-,-,-,89,-,89,89,-,-,-,-,-,-,-,-,-,1446,-,431,273,-,158,247,115,132,88,14,68,6,673,149,524,5,2
"울산","2020",1687,-,573,415,-,158,268,115,153,115,17,91,7,717,120,597,11,3,104,-,9,4,-,5,7,4,3,26,1,24,1,56,4,52,5,1,5,-,5,5,-,-,-,-,-,-,-,-,-,111,-,110,110,-,-,-,-,-,-,-,1,1,1467,-,449,296,-,153,261,111,150,89,16,67,6,660,116,544,6,2
"세종","2010",62,-,-,-,-,-,2,-,2,8,-,5,3,45,13,32,7,-,14,-,-,-,-,-,-,-,-,4,-,2,2,5,1,4,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48,-,-,-,-,-,2,-,2,4,-,3,1,40,12,28,2,-
"세종","2011",59,-,-,-,-,-,2,-,2,10,-,10,-,45,13,32,2,-,8,-,-,-,-,-,-,-,-,5,-,5,-,3,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51,-,-,-,-,-,2,-,2,5,-,5,-,42,12,30,2,-
"세종","2012",64,-,-,-,-,-,2,-,2,10,-,9,1,46,14,32,6,-,9,-,-,-,-,-,-,-,-,4,-,4,-,3,1,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55,-,-,-,-,-,2,-,2,6,-,5,1,43,13,30,4,-
"세종","2013",72,-,-,-,-,-,2,-,2,16,-,15,1,50,14,36,4,-,14,-,-,-,-,-,-,-,-,5,-,5,-,5,1,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58,-,-,-,-,-,2,-,2,11,-,10,1,45,13,32,-,-
"세종","2014",77,-,-,-,-,-,3,-,3,15,-,13,2,52,13,39,7,-,15,-,-,-,-,-,-,-,-,5,-,4,1,5,1,4,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62,-,-,-,-,-,3,-,3,10,-,9,1,47,12,35,2,-
"세종","2015",103,-,-,-,-,-,3,-,3,18,-,15,3,76,22,54,6,-,13,-,-,-,-,-,-,-,-,5,-,3,2,5,1,4,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,90,-,-,-,-,-,3,-,3,13,-,12,1,71,21,50,3,-
"세종","2016",141,-,-,-,-,-,5,-,5,19,-,17,2,114,28,86,3,-,11,-,-,-,-,-,-,-,-,4,-,3,1,7,2,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,130,-,-,-,-,-,5,-,5,15,-,14,1,107,26,81,3,-
"세종","2017",157,-,-,-,-,-,5,-,5,19,-,18,1,131,28,103,2,-,14,-,-,-,-,-,-,-,-,5,-,4,1,9,1,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,143,-,-,-,-,-,5,-,5,14,-,14,-,122,27,95,2,-
"세종","2018",222,-,-,-,-,-,5,-,5,18,-,17,1,192,45,147,7,-,19,-,-,-,-,-,-,-,-,3,-,2,1,11,1,10,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,203,-,-,-,-,-,5,-,5,15,-,15,-,181,44,137,2,-
"세종","2019",259,-,-,-,-,-,-,-,-,18,-,18,-,235,54,181,5,1,19,-,-,-,-,-,-,-,-,5,-,5,-,12,-,12,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,240,-,-,-,-,-,-,-,-,13,-,13,-,223,54,169,3,1
"세종","2020",286,-,14,-,-,14,-,-,-,16,-,16,-,252,65,187,3,1,21,-,1,-,-,1,-,-,-,3,-,3,-,17,1,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,265,-,13,-,-,13,-,-,-,13,-,13,-,235,64,171,3,1
"경기","2010",13176,1680,3266,2255,559,452,1461,859,602,339,36,187,116,6205,1863,4342,225,-,804,68,69,28,12,29,39,24,15,64,3,31,30,441,120,321,123,-,351,153,196,176,17,3,1,1,-,-,-,-,1,1507,541,939,841,84,14,27,27,-,-,-,-,-,10514,918,2062,1210,446,406,1394,807,587,275,33,156,86,5764,1743,4021,101,-
"경기","2011",13806,1759,3501,2384,613,504,1578,912,666,392,49,234,109,6465,1895,4570,102,9,732,67,78,36,15,27,36,23,13,73,1,43,29,448,103,345,27,3,360,157,203,181,19,3,-,-,-,-,-,-,-,1579,557,993,881,98,14,29,28,1,-,-,-,-,11135,978,2227,1286,481,460,1513,861,652,319,48,191,80,6017,1792,4225,75,6
"경기","2012",14762,1895,3743,2540,667,536,1668,960,708,517,57,337,123,6805,2008,4797,116,18,849,93,76,45,16,15,53,31,22,102,2,66,34,459,110,349,58,8,272,85,187,151,34,2,-,-,-,-,-,-,-,1713,628,1056,935,104,17,29,28,1,-,-,-,-,11928,1089,2424,1409,513,502,1586,901,685,415,55,271,89,6346,1898,4448,58,10
"경기","2013",15596,1997,4021,2677,734,610,1800,971,829,652,75,457,120,6989,2015,4974,117,20,859,101,56,23,16,17,55,37,18,115,5,79,31,468,105,363,56,8,309,144,164,124,39,1,1,-,1,-,-,-,-,1787,612,1148,1032,101,15,27,26,1,-,-,-,-,12641,1140,2653,1498,578,577,1717,908,809,537,70,378,89,6521,1910,4611,61,12
"경기","2014",16001,2065,4069,2622,826,621,1839,924,915,767,91,543,133,7088,1998,5090,158,15,868,80,72,37,15,20,47,28,19,114,8,79,27,475,102,373,73,7,380,125,255,224,20,11,-,-,-,-,-,-,-,1711,645,1048,872,169,7,18,13,5,-,-,-,-,13042,1215,2694,1489,622,583,1774,883,891,653,83,464,106,6613,1896,4717,85,8
"경기","2015",16398,2019,4202,2844,814,544,1897,971,926,853,97,652,104,7284,1902,5382,123,20,885,119,61,33,8,20,52,31,21,138,10,105,23,466,76,390,39,10,269,62,205,180,22,3,2,2,-,-,-,-,-,1739,610,1116,971,130,15,13,12,1,-,-,-,-,13505,1228,2820,1660,654,506,1830,926,904,715,87,547,81,6818,1826,4992,84,10
"경기","2016",16986,2001,4316,2922,788,606,1953,958,995,913,125,708,80,7674,1876,5798,103,26,828,63,64,35,15,14,45,25,20,125,11,101,13,500,73,427,21,10,609,146,461,420,37,4,2,2,-,-,-,-,-,1401,525,865,745,107,13,11,10,1,-,-,-,-,14148,1267,2926,1722,629,575,1895,921,974,788,114,607,67,7174,1803,5371,82,16
"경기","2017",17953,2094,4512,2998,803,711,1974,910,1064,1007,125,809,73,8222,1938,6284,115,29,998,154,66,36,12,18,42,25,17,152,11,126,15,533,72,461,44,7,381,69,310,264,38,8,2,2,-,-,-,-,-,1511,526,975,862,106,7,10,9,1,-,-,-,-,15063,1345,3161,1836,647,678,1920,874,1046,855,114,683,58,7689,1866,5823,71,22
"경기","2018",18383,2148,4561,2961,740,860,2011,890,1121,1058,140,853,65,8457,1865,6592,114,34,1007,148,68,38,10,20,41,23,18,142,14,117,11,556,70,486,42,10,515,55,458,435,21,2,2,2,-,-,-,-,-,1379,572,797,661,97,39,6,5,1,4,4,-,-,15482,1373,3238,1827,612,799,1962,860,1102,912,122,736,54,7901,1795,6106,72,24
"경기","2019",19222,2189,4790,3090,834,866,2018,862,1156,1151,122,961,68,8920,1828,7092,111,43,1017,119,75,49,9,17,38,20,18,147,10,126,11,588,54,534,41,9,430,81,347,318,23,6,-,-,-,-,-,-,2,1431,564,856,732,92,32,7,4,3,4,4,-,-,16344,1425,3512,1991,710,811,1973,838,1135,1000,108,835,57,8332,1774,6558,68,34
"경기","2020",20083,2336,4981,3151,867,963,2062,830,1232,1183,118,982,83,9353,1813,7540,110,58,1025,107,65,42,6,17,45,27,18,128,8,106,14,616,52,564,49,15,446,121,324,290,13,21,-,-,-,-,-,-,1,1522,645,865,756,89,20,8,4,4,4,4,-,-,17090,1463,3727,2063,759,905,2009,799,1210,1051,106,876,69,8737,1761,6976,60,43
"강원","2010",1960,482,404,191,147,66,200,154,46,24,-,15,9,694,250,444,155,1,219,21,11,4,4,3,14,7,7,8,-,5,3,69,20,49,96,-,47,35,12,2,10,-,-,-,-,-,-,-,-,323,213,102,60,42,-,8,8,-,-,-,-,-,1371,213,279,125,91,63,178,139,39,16,-,10,6,625,230,395,59,1
"강원","2011",1966,498,437,208,160,69,221,174,47,38,-,26,12,712,254,458,59,1,137,20,12,4,4,4,15,9,6,14,-,8,6,67,18,49,9,-,61,49,12,-,12,-,-,-,-,-,-,-,-,316,204,105,64,41,-,7,7,-,-,-,-,-,1452,225,308,140,103,65,199,158,41,24,-,18,6,645,236,409,50,1
"강원","2012",2042,497,462,212,171,79,228,181,47,36,-,24,12,746,260,486,72,1,175,29,15,6,6,3,14,9,5,11,-,7,4,65,16,49,41,-,25,14,11,-,11,-,-,-,-,-,-,-,-,333,224,102,60,42,-,7,7,-,-,-,-,-,1509,230,334,146,112,76,207,165,42,25,-,17,8,681,244,437,31,1
"강원","2013",2094,489,480,218,188,74,247,198,49,48,-,36,12,759,267,492,70,1,187,40,22,12,5,5,14,10,4,11,-,8,3,63,19,44,37,-,13,10,3,-,3,-,-,-,-,-,-,-,-,327,209,111,56,55,-,7,7,-,-,-,-,-,1567,230,344,150,125,69,226,181,45,37,-,28,9,696,248,448,33,1
"강원","2014",2131,354,618,394,142,82,249,187,62,55,-,38,17,763,249,514,91,1,175,23,16,6,5,5,15,11,4,12,-,9,3,69,20,49,40,-,13,7,6,3,-,3,-,-,-,-,-,-,-,331,158,166,122,43,1,7,7,-,-,-,-,-,1612,166,430,263,94,73,227,169,58,43,-,29,14,694,229,465,51,1
"강원","2015",2182,367,650,398,146,106,239,182,57,60,-,46,14,778,241,537,87,1,211,49,25,13,6,6,14,9,5,10,-,7,3,69,20,49,44,-,24,13,11,7,2,2,-,-,-,-,-,-,-,295,130,157,118,39,-,8,8,-,-,-,-,-,1652,175,457,260,99,98,217,165,52,50,-,39,11,709,221,488,43,1
"강원","2016",2230,369,678,401,174,103,245,193,52,68,-,43,25,816,217,599,53,1,154,29,18,8,6,4,16,11,5,13,-,5,8,73,15,58,5,-,12,5,7,6,1,-,-,-,-,-,-,-,-,321,152,161,118,43,-,8,8,-,-,-,-,-,1743,183,492,269,124,99,221,174,47,55,-,38,17,743,202,541,48,1
