"전남","I. 숙박 및 음식점업(55~56)",X,34097,1185,212,35494,X,36409,35119,1069,221,36409,-
"전남","J. 정보통신업(58~63)",1217,1095,111,8,1214,3,1386,1238,134,11,1383,3
"전남","K. 금융 및 보험업(64~66)",X,729,19,-,748,X,X,751,20,-,771,X
"전남","L. 부동산업(68)",21454,21284,86,72,21442,12,23288,23105,98,72,23275,13
"전남","M. 전문, 과학 및 기술 서비스업(70~73)",4161,3456,659,43,4158,3,4609,3838,715,51,4604,5
"전남","N. 사업시설관리, 사업지원 및 임대 서비스업(74~76)",X,3655,372,71,4098,X,X,4307,439,91,4837,X
"전남","P. 교육 서비스업(85)",6355,6226,122,7,6355,-,6592,6449,133,10,6592,-
"전남","Q. 보건업 및 사회복지 서비스업(86~87)",X,1137,734,376,2247,X,X,1139,713,400,2252,X
"전남","R. 예술, 스포츠 및 여가관련 서비스업(90~91)",4481,4380,78,18,4476,5,4693,4584,86,18,4688,5
"전남","S. 협회및단체,수리및기타개인서비스업(94~96)",14067,13621,335,111,14067,-,14592,14138,332,122,14592,-
"경북","전산업",347723,328934,15143,3368,347445,278,363514,345037,14821,3360,363218,296
"경북","A. 농업, 임업 및 어업(01~03)",9870,9372,479,15,9866,4,10838,10292,525,17,10834,4
"경북","B. 광업(05~08)",X,232,X,X,266,X,X,209,34,5,248,X
"경북","C. 제조업(10~34)",37488,32446,3951,907,37304,184,38343,33283,3982,887,38152,191
"경북","D. 전기, 가스, 증기 및 공기조절 공급업(35)",10693,10663,X,X,10680,13,13999,13967,X,X,13986,13
"경북","E. 수도, 하수·폐기물 처리, 원료재생업(36~39)",1066,675,272,111,1058,8,1101,705,273,114,1092,9
"경북","F. 건설업(41~42)",31750,29728,1771,240,31739,11,33380,31442,1703,222,33367,13
"경북","G. 도매 및 소매업(45~47)",80792,77234,2735,811,80780,12,83873,80395,2657,809,83861,12
"경북","H. 운수 및 창고업(49~52)",32113,31704,345,54,32103,10,32594,32103,426,52,32581,13
"경북","I. 숙박 및 음식점업(55~56)",53607,51532,1786,284,53602,5,54972,53240,1477,251,54968,4
"경북","J. 정보통신업(58~63)",1841,1643,186,9,1838,3,2071,1844,212,12,2068,3
"경북","K. 금융 및 보험업(64~66)",X,1331,41,3,1375,X,X,1347,X,X,1386,X
"경북","L. 부동산업(68)",34441,34232,114,83,34429,12,35910,35717,114,69,35900,10
"경북","M. 전문, 과학 및 기술 서비스업(70~73)",5652,4681,905,61,5647,5,6145,5120,939,78,6137,8
"경북","N. 사업시설관리, 사업지원 및 임대 서비스업(74~76)",6097,5328,669,96,6093,4,6760,5944,711,99,6754,6
"경북","P. 교육 서비스업(85)",9825,9587,218,20,9825,-,X,10141,216,20,10377,X
"경북","Q. 보건업 및 사회복지 서비스업(86~87)",3136,1656,992,488,3136,-,X,1689,913,525,3127,X
"경북","R. 예술, 스포츠 및 여가관련 서비스업(90~91)",6683,6501,145,34,6680,3,6757,6590,130,34,6754,3
"경북","S. 협회및단체,수리및기타개인서비스업(94~96)",X,20389,491,144,21024,X,X,21009,454,163,21626,X
"경남","전산업",428120,403543,19797,4434,427774,346,444641,420479,19331,4478,444288,353
"경남","A. 농업, 임업 및 어업(01~03)",16724,16246,457,18,16721,3,17455,16938,497,15,17450,5
"경남","B. 광업(05~08)",123,98,19,6,123,-,X,111,X,X,130,X
"경남","C. 제조업(10~34)",48889,41705,5760,1207,48672,217,49430,42300,5713,1204,49217,213
"경남","D. 전기, 가스, 증기 및 공기조절 공급업(35)",4829,4809,12,-,4821,8,5937,5919,X,X,5927,10
"경남","E. 수도, 하수·폐기물 처리, 원료재생업(36~39)",1030,649,261,117,1027,3,1080,687,267,123,1077,3
"경남","F. 건설업(41~42)",32367,30409,1721,224,32354,13,33822,31908,1683,220,33811,11
"경남","G. 도매 및 소매업(45~47)",96698,91935,3672,1078,96685,13,101347,96730,3518,1083,101331,16
"경남","H. 운수 및 창고업(49~52)",34812,34269,458,65,34792,20,35352,34728,533,67,35328,24
"경남","I. 숙박 및 음식점업(55~56)",X,62795,2604,372,65771,X,67652,65108,2203,338,67649,3
"경남","J. 정보통신업(58~63)",2038,1816,199,17,2032,6,2390,2127,238,21,2386,4
"경남","K. 금융 및 보험업(64~66)",X,1566,49,6,1621,X,X,1532,49,7,1588,X
"경남","L. 부동산업(68)",52431,52095,165,137,52397,34,54058,53716,179,128,54023,35
"경남","M. 전문, 과학 및 기술 서비스업(70~73)",9049,7755,1187,101,9043,6,9705,8338,1257,103,9698,7
"경남","N. 사업시설관리, 사업지원 및 임대 서비스업(74~76)",9261,8244,877,132,9253,8,10185,9137,898,137,10172,13
"경남","P. 교육 서비스업(85)",14831,14481,296,54,14831,-,15710,15299,354,57,15710,-
"경남","Q. 보건업 및 사회복지 서비스업(86~87)",4173,2249,1270,654,4173,-,4209,2305,1195,709,4209,-
"경남","R. 예술, 스포츠 및 여가관련 서비스업(90~91)",7798,7569,200,24,7793,5,7868,7659,180,25,7864,4
"경남","S. 협회및단체,수리및기타개인서비스업(94~96)",25668,24853,590,222,25665,3,X,25937,544,237,26718,X
"제주","전산업",111076,103576,6202,1228,111006,70,117164,110162,5797,1141,117100,64
"제주","A. 농업, 임업 및 어업(01~03)",4009,3390,612,7,4009,-,X,3830,625,10,4465,X
"제주","B. 광업(05~08)",14,7,X,X,14,-,14,6,8,-,14,-
"제주","C. 제조업(10~34)",3683,3431,210,35,3676,7,3823,3576,208,32,3816,7
"제주","D. 전기, 가스, 증기 및 공기조절 공급업(35)",1320,1307,X,X,1314,6,1504,1486,9,3,1498,6
"제주","E. 수도, 하수·폐기물 처리, 원료재생업(36~39)",X,104,51,11,166,X,173,123,40,10,173,-
"제주","F. 건설업(41~42)",10239,9472,648,115,10235,4,10689,10027,582,77,10686,3
"제주","G. 도매 및 소매업(45~47)",23989,22301,1396,286,23983,6,25379,23825,1259,289,25373,6
"제주","H. 운수 및 창고업(49~52)",X,7963,143,16,8122,X,X,8080,141,20,8241,X
"제주","I. 숙박 및 음식점업(55~56)",21603,19746,1544,303,21593,10,22827,21210,1343,267,22820,7
"제주","J. 정보통신업(58~63)",965,865,87,6,958,7,1108,976,118,7,1101,7
"제주","K. 금융 및 보험업(64~66)",424,404,17,-,421,3,X,435,20,-,455,X
"제주","L. 부동산업(68)",18636,18428,80,123,18631,5,19063,18883,79,96,19058,5
"제주","M. 전문, 과학 및 기술 서비스업(70~73)",X,2343,391,14,2748,X,3189,2790,387,12,3189,-
"제주","N. 사업시설관리, 사업지원 및 임대 서비스업(74~76)",3067,2734,281,47,3062,5,3381,3056,268,49,3373,8
"제주","P. 교육 서비스업(85)",X,3047,116,10,3173,X,X,3350,125,11,3486,X
"제주","Q. 보건업 및 사회복지 서비스업(86~87)",1031,534,350,147,1031,-,1054,566,329,159,1054,-
"제주","R. 예술, 스포츠 및 여가관련 서비스업(90~91)",2431,2279,113,28,2420,11,2637,2491,113,24,2628,9
"제주","S. 협회및단체,수리및기타개인서비스업(94~96)",X,5221,154,75,5450,X,X,5452,143,75,5670,X
