시점,시도,총인구,전출인구,출생아수,산부인과의원수,초등학생인원수,도매 및 소매업 신생,예금은행대출금액,예금액,cluster
2017,서울특별시,0.7317079825185697,0.7903722023879051,0.571949743735763,0.9821882951653944,0.5523382818420935,0.7039015290422359,0.783793653754482,0.7394849939950562,0.5
2017,부산광역시,0.25167493294368126,0.22973150033771944,0.18124466116173119,0.1603053435114504,0.1885166799098936,0.21483123136529597,0.14423787712353278,0.08963648044856536,0.75
2017,경상남도,0.24489177301438922,0.2001386427232884,0.20232417425968108,0.1577608142493639,0.23540032570471012,0.1920789553404869,0.0995747062115277,0.009515268989484968,0.75
2017,인천광역시,0.21243280933186748,0.20112133015758546,0.17203516514806377,0.15267175572519087,0.19586863767842297,0.17756979543678947,0.10738488535168259,0.04642830984551024,0.75
2017,경상북도,0.1931288872540645,0.15313317319167735,0.14989678246013666,0.13486005089058525,0.15806905883926395,0.15186785503595399,0.05084250450786544,0.04673622137702006,0.75
2017,대구광역시,0.17685851810101583,0.16150049007409512,0.13200277619589976,0.2137404580152672,0.1542219669732277,0.15625249127058782,0.09487823581835893,0.05239122512335135,0.75
2017,충청남도,0.14991641025035884,0.12910938555373294,0.12954691059225512,0.10432569974554708,0.14406664096693914,0.12379023900253512,0.04538926540791864,0.023778194891500203,0.0
2017,전라남도,0.13335509480332036,0.10941196187071185,0.10004093109339408,0.04834605597964377,0.112951613706871,0.1097275147881822,0.02567403814932261,0.033037168221701656,0.0
2017,전라북도,0.13021210819113402,0.11383126215663072,0.09108947892938497,0.12213740458015267,0.11839313764826515,0.10655463256748353,0.035778150842504505,0.021619358248600992,0.0
2017,충청북도,0.11065722520513367,0.09131426191794179,0.09149878986332574,0.10941475826972011,0.10115989688639934,0.09057861254165404,0.028670300593449258,0.025041390243975854,0.0
2017,강원도,0.10732836667741211,0.09878116287218969,0.06982310649202733,0.07124681933842239,0.08999100509536434,0.0839299095967729,0.020944820963474196,0.019337892103652252,0.0
2017,대전광역시,0.10372705133860473,0.10792548842358653,0.08666714123006834,0.11195928753180662,0.10115989688639934,0.09295428817423747,0.03954707178732547,0.03259826608572984,0.0
2017,광주광역시,0.1008366040051076,0.10215226322819171,0.08016265660592255,0.0916030534351145,0.10633786749954763,0.09008434445702258,0.03953021478856211,0.02550047050710309,0.0
2017,울산광역시,0.07839082272261243,0.06703959697118975,0.0735869874715262,0.07633587786259542,0.07726439512544352,0.05700027105023995,0.03387994224405342,0.01620771832315527,0.0
2017,제주특별자치도,0.0402056060563128,0.038552326201443304,0.03493379840546697,0.04834605597964377,0.04171092002402138,0.03834563688834324,0.016965878394716298,0.007106491125135715,0.0
2017,세종특별자치시,0.011871375431881626,0.01639031227622912,0.021293066628701597,0.005089058524173028,0.017929493584246593,0.008960602050415344,0.0071251217641816415,0.21625556612522767,1.0
2016,경기도,0.9466184577200768,0.9191387899994413,0.930132403189066,0.6793893129770993,0.944451874637778,0.8300674436773544,0.41906402205227056,0.023755564174303793,0.25
2016,서울특별시,0.7372089794850167,0.8332529239394847,0.6622383969248291,0.9821882951653944,0.5625499899036784,0.7106458967776909,0.7491181164376464,0.6986650886850985,0.5
2016,부산광역시,0.25377010703080627,0.236301032456617,0.21172942767653757,0.17302798982188297,0.18896773635226458,0.21141918716816271,0.13360359800203112,0.08758901368980021,0.75
2016,경상남도,0.24440074947043786,0.2006363345504776,0.23158990603644644,0.1577608142493639,0.23370361920346577,0.1855896937132288,0.09658770129950879,0.009171237495553288,0.75
2016,인천광역시,0.2120214559175026,0.2136824624572772,0.200188638952164,0.1603053435114504,0.19471477236072976,0.18624340311548332,0.0986213185765508,0.04338152412640694,0.75
2016,경상북도,0.19378218231667355,0.15423063445550989,0.17355673405466968,0.13740458015267176,0.1583090103769206,0.14850364323410767,0.04818186214567487,0.04581204085702861,0.75
2016,대구광역시,0.17755946492037758,0.16371978934431639,0.15293102220956717,0.2162849872773537,0.1553142053932714,0.15343037994865988,0.08917310894180881,0.05106214428386545,0.75
2016,충청남도,0.14840996835667802,0.13018043867979623,0.1440685506833713,0.11195928753180662,0.1418978986539112,0.12005931217015577,0.043385631481136055,0.02191701349448485,0.0
2016,전라남도,0.13391804694539836,0.1128582238495955,0.11450918280182232,0.05089058524173028,0.1126211886386225,0.1080852692166648,0.02436098848335371,0.03247073140359833,0.0
